courseId,rating,feedbackTopic,feedback
A48,5,上課的時候一直驚嘆連連！,真的是大推這個課，裡面有太多很隱密的小技巧，還教導很多畫圖觀念！好喜歡～
A48,5,超棒的課程,真的有進步的感覺，有很值得反覆的看
A48,5,讚,簡單易上手
A48,5,內容紮實、觀念清楚、圖解易上手，新手也可以輕易學會！,課程內容不只是電繪軟體的功能使用，還有很多繪畫觀念、燈光、構圖的技巧，心法與技法一次滿足！
A48,5,課程內容多元，簡單好入門!!! ,每個單元都很仔細地介紹procreate的功能，也有提供教材可以下載，能為新手減少不少壓力，可以馬上就練習實作，增加自信與成就感! 課程當中老師的技法完全不藏私的分享，也常出現許多貼心的小提示，問題的回覆也十分積極且耐心，各方面都讓人感受到老師為這們課程準備的用心。  老師在自己創立的臉書社團互動回複也十分熱絡，讓大家有一種能夠一起成長進步的氛圍~ 總之，非常推薦諾米老師的課程~!!! 受益良多阿!!! 
A48,5,電繪新手推薦,"之前也嘗試過繪圖板, 手眼不一的問題一直是學習的阻礙
有了procreate後, 也是自己在網路上看教學, 總覺得一知半解
這門課的學系可以讓你熟悉這個工具
期待能畫出自己畫風的時候~"
A48,5,很實用又容易理解的課程,"當時購入Procreate，網上的教學不多，就算有也是一些很零碎且基本的操作，一直希望能有完整的課程可以好好學習，後來得知老師開課，便立馬決定加入。
課程內容所教的都很實用，不論是手勢、圖層、筆刷上的應用等等，都讓在IPAD上繪圖更加的方便。
當時照著老師所教的方式，獨立完成蘑菇小屋的創作，看到成品之後真的超激動又開心，期待未來推出更多的課程喔！"
A48,5,超級容易入手！,"我其實沒有什麼繪畫基礎，單純喜歡畫畫，上了諾米老師的課覺得超級值得！有很多的技巧是自己沒辦法那麼快的學會，但看了老師的課真的受益良多，還有加入fb社團也看見很多的作品，覺得有很多同溫層，感到很溫馨(˶‾᷄ ⁻̫ ‾᷅˵)
總之就是推薦！快來報名！"
A48,5,學習很開心,"老師一步一步帶我們學習
讓我更了解電繪的美好！
希望能畫出更好的作品～"
A48,5,學到很多實用的技巧,可以在這裡得到這麼多的資訊實在是太好了！諾米老師教得真好啊啊啊啊啊！
A48,5,可以學到非常多技巧！,從基本的設定到最後完成作品，老師都非常詳細的講解， 學到很多自行摸索不知道的小技巧，還有從選擇構圖開始畫圖的方法也很實用！不管有沒有繪畫基礎都很適合的一堂課，真的很棒！
A48,5,受益良多 選對課程,也謝謝老師的指導 也很有耐心的教導
A48,5,老師教的超棒,"謝謝老師!!原本我只會手繪但現在學了之後,覺得好像開啟了一條新的路!如果手繪想轉平板繪圖的不要錯過這堂課!!"
A48,5,很棒的Procreate課程,"課程豐富
學習到很多Procreate的技巧"
A48,5,實用,~~
A48,5,非常實用的電繪課程,"原本是在youtube上面看到諾米老師的影片，後來陸續買了透視建築跟電繪的課程
講解很清楚而且循序漸進，對於想要學習的人來囉非常有幫助，也有可以練習的一個方向
希望老師未來多開更多的課程！！"
A48,5,強力推薦！非常實用的電繪課程＋實戰演練！,謝謝諾米老師用心地編排教材，邏輯清晰、內容詳細，從線稿、上色、打光、透視、手勢、筆刷、圖層到文件管理，清楚地講解創作流程及眉角，絕對能幫助我們省下不少摸索的時間！強力推薦給繪圖新手、手繪轉電繪及想進一步提升電繪技巧的人！看到貓老闆系列的創作過程真的很療癒～上完諾米老師的Procreate課，一整個打開我的新視野，立馬想買一部iPad來玩XDDD
A48,5,打通我的任督二脈！,"當初是看了老師畫的360度青蛙作品後開始追蹤老師
這次很剛好可以用組合的價格購買兩套課程
我覺得這筆錢花得物超所值
老師不但會畫也很會教 而且還教得很仔細也很清楚簡單
繪圖光影動畫還有許多Procreate不為人知的小眉角也都仔細說明
（若沒有老師教，我可能一年後還不知道有這些功能😅）"
A48,5,很棒的電繪課程,"老師的教法由淺入深,讓我(初學者)能循序漸進的學習,對畫面的構思,佈局也有了些基礎,期待老師能開一些進階的課程,謝謝"
A48,5,實用的課程,推過這個課程學到非常多技巧，原本只會亂畫一些線條，上色也很糟糕的我，對作畫過程越來越上手，收穫豐富，現在滿滿的動力想練習，謝謝老師～
A48,5,很棒,非常適合手上有Ipad 想學畫畫的人。Procreate的講解也非常清楚，一堆自己需要花不少時間去研究的設定，都有說到。
A48,5,procreate新手上路首選推薦！！,"當初就是看老師的插畫作品及Youtube分享，認識了procreate的魅力ＸＤＤ
很多實用的小技巧，最喜歡圖層的整理方式與屬性的靈活運用，還有光影氛圍的營造，看了老師示範的過程，感覺平常觀察環境的方式都不一樣了ＸＤＤ教學非常清楚詳細，覺得收獲滿滿：）"
A48,5,深入淺出的內容，希望跟著老師越來越進步!!,剛剛開始接觸電繪，靠著自己摸索，效果卻總是有限。這次報名此課程，老師不藏私的教學方式讓我學習各種工具及技巧更有系統，不用再無頭蒼蠅式地摸索，課程也可以反覆看過，針對自己不熟悉的部分再次加強，真的獲益良多!! 希望未來老師能開更多課程，也希望自己能跟著老師更進步!!
A48,5,由淺入深，一起學習用procreate畫畫,這次課程令我獲益良多，事源我procreate這個app也買了一年有多，但因為運用不上手就荒廢了。不久前在youtube上看到諾米老師的簡易版教程，提起我再次學習的心，跟着課程一步步畫着，開始明白電繪與手繪各自的特色，看完課程再加上私下的練習，用iPad 畫畫想必會愈來愈上手的！推薦給初次接觸電繪的同好者。
A48,5,讓我更了解怎麼去開始電繪,上這堂課前自己有在摸索用ipad畫畫，成效總是有限，之後加入老師的FB社團，看到許多人的作品也學習到很多，所以看到老師開這堂課毫不猶豫地就購買了，上完課後覺得很超值，老師把很多概念、心法還有技巧分享出來，讓我更有方向的去練習，覺得很棒，推推！
A48,5,上完課程掌握所有Procreate技巧,原本就有使用Procreate畫草圖的塗鴉習慣，而從第一單元開始就不斷收穫許多新知，在介面上、技巧上都獲得相當大的助益！起初報名這個課程是想了解老師對於Procreate圖層方面的細部運用，完課後除了學習到原本想獲得的知識，更意外收穫實用的快捷技巧。諾米老師的講解清晰、對於分享自己的使用習慣、小撇步等也是毫不吝嗇，獲得的遠比所想的多出太多。除了讓人更熟悉Procreate如何完成一張精緻稿件，也提升了對Procreate的繪圖興趣。
A48,5,由簡入繁的教學，學到了很多技巧,看到國外很多人在推薦Procreate，買了一段時間，還不懂得怎麼用，後來先看到諾米大在youtube的教學，才知道原來Procreate那麼強大。想更提升自己的技巧，而購入課程，課程提供了很多小技巧與快捷手勢，原來還有那麼多我不知道的小技巧，以及圖層屬性的應用， 謝謝諾米大的不藏私，是個很值得入手的課程。
A48,5,很棒的 procreate 電繪課！,自己買 procreate 也快一年了，很常都只是拿出來隨便撇兩撇就又收起來，不然就是在筆刷的設定裡調了老半天還是調不出喜歡的感覺就又乾脆關掉不畫了，但上了諾米老師的這個課程，有很完整的從基本的操作到快捷鍵，作畫的操作都快了很多，從構圖、上色到光影也都很詳細的解說，尤其是光影的部分，覺得收獲滿滿！大推的 procreate 電繪課！
A48,5,學電繪第一課，就覺得相當值得,"這是我第一個花錢的app，先說說為什麼想花這個學習費用。
想電繪想很久，但遲遲覺得不確定到底值不值得，尤其諾米老師在YT上已有不少教學項目。不過，總覺得自己在YT上找學習題目，不只費神，也很沒系統性。
上了這堂課後發現，諾米老師除了在課堂設計上更細緻外，也很具系統性，讓學習中，可以循著他的安排，慢慢地在情境，空間感，畫與相片整合到畫筆設定上有了更完整的了解。帶著這個課程學習的成果，再去上其他的電繪課程，感覺容易上手許多。真的是一門很適合新手學習的好課程。"
A48,5,內容淺顯易懂,已經使用 procreate 一小段時間，聽了這堂課後讓整體操作更流暢
A48,5,連剛入門都可以一步步跟著做,"推薦給沒接觸過卻又不敢踏出第一步的人！
以往只是看別人使用，沒想過那麼原來可以這樣輕鬆愉快地來操作使用
一步步慢慢看到成果出來，會有種難以言喻的小小成就感啊！"
A48,5,推薦給電繪與procreate入門者,自己購買procreate也已經有一年多了，當初為了摸懂簡單操作真的是翻遍海內外的影片資源，但大部分都是海外創作者的資料，除了語言門檻以外，那些創作者也都已經是入行多年的資深繪圖者，對於剛接觸電繪的自己除了把影片放慢反覆看步驟照抄以外，真的很難有更好的進步空間，約莫也是在那時看到諾米老師的教學影片，真的是解救了陷入苦海的我，讓自己可簡單的從無到有畫出小小的插畫。得知老師要開這門課的時候真的是非常高興可以有更深入學習的資源，真的不後悔當初果斷掏錢包買課程，老師講課簡單分明也有很初階的色彩教學，對入門者來說真的是一個很好的引導方式，最棒的是課後的小練習，能夠利用所學馬上練習加深印象。
A48,5,步驟簡單明瞭，課程內容實用！,已經是使用procreate一年多的使用者，仍因為聽了這堂課解決了我長期遇到的許多軟體操作問題，也更優化畫圖的流程，非常實用！
A48,5,很棒！,"想知道內容的都有了！XD
如果喜歡youtube上的Procreate小教室，此課程就是更詳細的版本！
以及應用在繪圖上的情境，最後還介紹了筆刷的製作，推！: )"
A48,5,會想推薦給ipad入門新手的課程,我就是買了ipad之後都一開始都拿來追劇的人......真的不得不說有這麼一套為新手規劃過、有系統的教學課程真的很有幫助。有些手勢跟功能靠自己摸大概幾個月也摸不出來，有了初步認識之後對於開始用procreate畫畫就沒那麼苦手了。上完課對於基本的圖層、透視跟光影處理也比較有概念了，最後居然還能學到自製筆刷跟小動畫覺得賺到XD～謝謝老師。
A48,5,光影課程,上課之前原本通常都只用了蘑菇屋的畫法，都直接跳色。光影課程利用明暗學到了另一種更快速的繪畫方式，真的是很棒的技巧，雖然目前剛使用這方式，加減法擦拭讓我有點錯亂。
A48,5,手繪轉電繪，我選諾米老師！,"光影技巧真是超厲害的！
很喜歡這堂課～學到很多電繪小技巧
推薦大家來上課！"
A48,5,適合新手上路 ＆ 了解深入功能,"Procreate 有很多功能, 並不容易理解，不過有老師的教導和示範，就可以明白不同功能的用途和不同之處。對於首次接觸Procreate 電繪的新手，這課程可以減少學生的挫敗感，亦可學習電繪畫圖的方法。
對我來說，是令我更容易理解圖層的運用和圖層屬性，令畫畫的效果進步。亦學習了不同的上光影的方法，令圖中的空間感增加。"
A48,5,入門Procreate的最佳選擇！,Procreate是我很久以前就買的軟體，不過每次用都覺得超～～～～難用的，諾米老師的課程間單易懂，有提供很多小撇步可以讓作畫過程越來越順手，除了軟體的使用方式也有教電繪的眉角，非常推薦給想要學習新軟體或是想要踏入電繪領域的人！
A48,5,非常適合電繪新手的課程!,"我從來沒有電繪的經驗，即使如此，因為老師講解的非常詳細，所以過程中不會很吃力，像是我原本沒有圖層的概念，在課程中看老師一一示範才知道圖層對於光影，物件的色彩調整等等有那麼多好用的方法。另外老師教導怎麼用透視輔助、光影變化來練習的方法，讓我在剛開始學習電繪的時候馬上知道要怎樣可以更快的適應電繪和手繪的不同，以及可以透過這些練習趕快熟悉電繪，我覺得對我幫助很大。真的很感謝老師這一系列的課程。
"
A48,5,簡單易懂很適合大家入門學習,"買了軟體很久、一直用的很不順、網路上教學資源又少、好險有這堂課、讓我重新認識這個軟體的使用。
除了軟體教學外也提供很多電繪的技巧、知識、整體來說獲益良多、非常推薦大家。"
A48,5,很棒的課程,這門課真的是讓我進階從ipad上繪圖的敲門磚，一開始真的猶豫了好久。怕自己會學到一半放棄，還猶豫到募資價格都變成原價之後才購買QQ但事實證明了，這是一堂讓人上了就會上癮的課，可以反覆的觀看做筆記真的是太棒了。對於我這種記性不好的人真是一大的福音阿。超喜歡這門課程的。老師很細心的教了好多技巧，也能跟著實際演練從中學習到很多。
A48,5,初學者首選,內容簡易好懂對無基礎的我非常有幫助，老師也很用心！
A48,5,推薦~,"整個課程由淺入深內容豐富且實用，""上光打影子:圖層屬性的應用""，這個單元真是讓我大開眼界！！！居然有這麼省時間的畫陰影跟上高光的方法，還學習到了一些增加畫面質感的小技巧。讚讚讚!!!"
A48,5,初學者學習,我是初學者，老師的課程對我學習有很大的幫助，希望未來有更多課程可供學習^^
A48,5,簡單易懂 ,這課程令我更了解procreate，非常容易懂，每章節的講解很詳細。推薦大家來上
A48,5,簡單易懂,對於procreate真的是由淺入深，非常容易懂，對於圖層屬性的應用講解的很詳細。推薦大家來上
A48,5,踏入電繪世界的上手課程,"對於課程的安排非常喜歡，從草稿、透視、光影的介紹都非常簡單易懂。
尤其是Procreate真的是很方便但太過簡約的軟體，很多快捷鍵的基本介紹真的很重要，也節省不少時間。
最獲益良多的是濾鏡與圖層的使用，老師也提到是電繪與手繪之間最大的差別，讓我能夠不停嘗試不同的感覺，也不怕畫面無法回復。
連筆刷的製作都有介紹，讓我儘管用電繪也能製作出手繪的質感，真的很感動。
因為Procreate也讓小動畫能夠實現。這堂課，真的CP值很高，也不會挫折剛入門的新手，非常推薦。
有了這些基本的技巧和知識，就是開始練習自己構圖、草稿和練習了。
"
A48,5,讓我對Procreate更加上手！,我從小就很喜歡畫圖，幾乎無時無刻都在畫畫，家庭聚餐時一張衛生紙跟一隻原子筆我也能創作的很開心，後來長大後開始接觸電繪，一直是使用繪圖板+電腦來創作，出去時習慣帶上自製的水彩+水筆及代針筆還有厚重的畫圖本，也因為想時時刻刻畫圖所以手機買了三星的NOTE系列，一直都沒有想到原來iPad也可以畫畫，自從去年看見諾米老師用iPadPro畫圖的心得分享的文章後直接被硬生生的推坑，而且還加上剛好那時候有在考慮換新的繪圖板了，於是我就放棄繪圖板，選擇了買iPadPro畫圖！起初因為Procreate的筆刷跟CSP、SAI、PS差別很大一直不知道要怎麼適應，後來硬著頭皮畫出了幾張圖後，爬文試著自己調整筆刷，現在已經蠻習慣用Procreate畫圖了，看到諾米老師在hahow開課程一個手刀馬上買起來，看完課程感覺自己摸索的還不構透徹，學到了好多小技巧！謝謝老師的推坑跟教學！(我也成功推坑了我身邊的朋友XDDDD)
A48,5,實用且講解清楚易懂,"一開始自己摸索總覺得各種卡關，看到有課程馬上報名集資！
諾米老師這門課可以從基礎開始熟悉，且更了解如何利用電繪軟體的優勢。
非常有幫助，推薦給大家！"
A48,5,推薦喜歡電繪的朋友可以入手,非常喜歡諾米老師分享Procreate電繪的課程，讓我開始對在ipad 繪畫產生興趣，每次看到老師作品都覺得很崇拜，希望有一天也能自由創作，，CP值很高的課程，推薦給喜歡繪畫的朋友，可以入手購入^-^!
A48,5,對於手繪轉電繪真的非常實用!!,"多虧了諾米大的開課~~ 
已經用procreate畫圖三年的我，終於第一次用圖層屬性來打光！！（終於已知用火ＸＤ）
手把手的教學初學者也能理解！再來就是要補充自己的素描知識來讓圖更完整！
讚嘆老師畫圖的細節怎麼可以那麼多那麼棒QAQ
覺得這是入手procreate一定也要跟著入手的一門課！！
"
A48,5,踏入Procreate的良好捷徑,"我在上課前已經接觸procreate半年以上，在網路上觀看英文的教程稍微摸索出一點基礎功能，也能流暢的使用介面畫出一些插圖和小動畫。也因為這樣，在報名之前我認為這個課程可能帶給我的不會更多，但是在我看到諾米老師課前簡介有提到可以更活用繪圖輔助線、圖層屬性等等更進階一點的軟體功能，我就決定報名了，因為這些資源不是那麼容易從英文教程學習的，而且老師也將資訊一一整理好，並提供筆刷及練習底圖，學習上可以更方便。
從一開始繪製自己的蘑菇小屋讓我第一次完成了建築＋植物的滿版插圖，接著使用透視輔助畫車子的各個角度都讓我很有成就感。中後段開始進入比較不拿手的光影，雖然還沒有辦法畫出像老師一樣的光影氛圍，我也能夠試著從構圖到完成自己喜歡的街景，對我來說都是一個蠻大的突破。
整體評價是非常滿意的，非常推薦給初次使用這個軟體的人喔！"
A48,5,非常有幫助!!,"以前是使用電腦的sai和CSP在繪圖，由於想要轉換為較於輕便的繪圖工具所以選了ipad，一開始繪圖的時候雖然筆觸和筆刷真的感覺很好用，但總是抓不太到訣竅，上了這堂課之後更了解快捷的使用，和各種比較輕鬆但又好看的上色方式!
謝謝老師的教學~讓我畫起來更有成就感!"
A48,4,實用的課程內容,"大致上的操作及繪畫方式都可藉由課程獲得，覺得很不錯也很推薦。美中不足的地方只有關於檔案下載的部分真的有點無解。
"
A48,5,超詳解Procreate+電繪實戰技巧操作,"我是一個只要ipad有個空白可以塗鴉+追劇就滿足的人，Procreate 真的有讓我腦洞大開的感覺，功能強大到一個扯耶！既然軟體也有了！也上完課了！我也來試試看能不能真的進到電繪的最外圈！
最重要的是諾米老師的透視技巧，當初就是因為FB看到貓老闆系列，完全愛上這位藝術家，然後也在旅人島中享受諾米老師畫的北台灣各地風景，但也只能欣賞而已，沒想到原來有一天可以藉由這堂課來嘗試自己畫畫看自己眼前所見之景，看來我也可以走出舒適圈培養新的興趣看看了～
電繪我選《諾米的課程+Procreate 》

"
A48,5,推薦！,"對完全不懂電繪的新手來說，課程很實用也很詳細，每次看都能學到不同的東西！
還有抽IPAD 活動～～"
A48,5,很實用且豐富的入學課程,對繪畫只是興趣，一直想要學習使用電繪方式來進行創作，在網路上看到了這門課程及學透視畫建築，毫不猶豫就一起買了，在這兩堂課收穫豐富，對我這個繪畫新手來說都是很棒的課程，學到了很多，也藉由這門課知道Procreate的強大，也發現自己原本會的電繪方式真的超級菜，現在也有動力繼續畫了!!
A48,5,實用的入門課程,"剛接觸電繪，經老師講解可以很容易了解操作、使用上的便利性。
"
A48,5,很詳細的介紹功能,"很詳細地把procreate 的各種功能介紹出來 我自己摸索了快一年的procreate一直以為功能不是特別完整 但其實是有很多的隱藏按鈕 看完這個課程能發現很多以前沒有找到的功能超級棒
也有另外講解一些繪畫的技巧 對於已經有一點繪畫基礎的人比較有幫助是一些關於繪畫上的提點 但是關於軟體本身講解得非常詳細 如果是想要更快速且清楚的了解如何使用這個軟體(app?)的人非常值得購買這個課程"
A48,5,實用的課程,"因為不是在電腦上操作，下載檔案到procreate上花了一點時間摸索，如果有步驟說明會比較清楚。
內容淺顯易懂，跟著老師的步驟說明也可以畫得出來。
"
A48,5,尋找已久的課程 !!! ,"課程從透視、畫面構圖 、上色到氣氛(光影)營造，有系統的學習到如何善用圖層屬性來完成完整畫面，且方便於之後調整。
課程解決了我長久以來弄不懂的圖層應用問題(超感動)，推薦給對電繪有興趣和跟我一樣弄不懂如何應用圖層屬性的人。
"
A48,5,通往電繪的一扇窗,原本對電繪感到非常遙遠，透過老師清楚的解析，對電繪不再陌生，很喜歡諾米的講課風格，期待之後畫風景的電繪課程。
A48,5,實用的入門iPad電繪課,對剛接觸電繪的新手很有幫助，不管是操作跟講解都淺顯易懂
A48,5,五顆星的推薦課程,"從多年前上諾米老師的實體速寫到現在手繪轉電繪，諾米老師的熱情一點都沒有減少
我自己轉電繪使用procreate也有一兩年
上了這門課才知道自己只用了procreate 10%不到的功能
深入淺出又清楚的教學
值得大力推薦"
A48,5,超級實用的入門iPad電繪課,"從軟體基本的介面介紹開始，到各種不同繪圖技巧的說明，這是一門十分超值的電繪課程，受益良多！
希望老師未來可以繼續推出更多元的繪畫課，期待！"
A48,5,最棒的電繪課,一直以來習慣手繪，後來接觸了ps和illu，仍然覺得手繪較順手。但用了procreate 後，整個愛上！自己因為工作需求上了不少電繪課，但這12堂課是我覺得最棒的！物超所值！
A48,5,好上手～內容豐富又不失挑戰性的課程！,"老師的講解淺顯易懂，加上可以看老師繪畫的過程，所以雖然對上色跟光影都還不太熟悉，在練習時可以參考老師的繪畫方式來一點一點累積基礎實力！跟著課程一一練習真的很充實！也瞭解到老師畫畫時看起來很順手很輕易的背後是龐大的累積啊！（自己畫時完全不一樣...)

也透過這門課了解到電繪上色與光影的方式，以及利用透視輔助工具來繪圖，這些對新手是基礎也是滿新的內容，但在整體課程的架構下，能讓自己更快抓到要訣之後，進行更多更深的研究與學習（啟發學習慾望），對於新手建立整體的電繪觀滿有幫助的！覺得推薦～～～"
A48,5,很有幫助的一堂課！,本身沒有繪畫經驗，老師講解得深入淺出，理解跟操作上不會有障礙，非常有幫助的一堂課！
A48,5,優質好課,"從之前認識老師作品，就想要來上老師的課了！
跟預期的一樣收穫滿滿！"
A48,5,真的真的可以用一輩子的課,"有人和我一樣是還沒有任何一台Ipad就買課的嗎？哈哈哈
花了一點時間才把課程看完，因為每看到一個段落就會忍不住去敲室友房門和他借Ipad來練習，室友不在家的時候只能壓著自己的慾望
也是因為看到身邊的人用Procreate畫圖，就一直好想買一台屬於自己的Ipad，從年初就很努力在存錢，看到課程也毫不猶豫先刷卡了，以督促自己存錢的毅力!

不論是手繪或電繪，都覺得光影很重要，覺得在課程上獲益良多。
以前學photoshop的時候，怎麼樣都搞不懂遮罩要怎麼使用，上了這個課就覺得打開了一扇窗，突然覺得做光影一點也不難，真的學到了不少!
大推!
"
A48,5,有系統的教學,"買了ipad之後都是自己盲人摸象的感覺
老師很有系統的講解 受益良多
謝謝🙏"
A48,5,非常實用！！,"買了新ipad後十分想要好好的畫圖
但新手自己摸索真的是要花好多時間＠＠
有這堂課真的是快速入門～～～～

感謝老師！

"
A48,5,非常值得的電繪課程！,諾米老師教學細心詳細，透過實際操作能讓初學者容易了解慢慢上手，平板電繪也十分方便！非常推薦給想學電繪的朋友！
A48,5,超棒的Procreate課程，謝謝諾米老師！,"幾年前買了iPad pro，本來也是興致勃勃要學Procreate，但當時國內找不太到教學的資源，國外藝術家們的示範影片都很快，對於初學者很難意會步驟，更別說學習到基本步驟了，加上語言隔閡更加深理解的困難度。
自從追蹤諾米老師的IG及看完在YouTube上的影片後已經受益許多，線上課程很彈性，對平常事務繁忙的學生很友善，，影片可以不斷重複觀看，有問題更能線上提問。老師講課時語調速度適中，感覺的出來有用心刻意放慢語調及清楚斷句，雖然自己還是會不熟悉指令名稱要再切回去重複看，但內容都是可以清楚理解的，課程一開始的基本指令講解的很清楚之外，後來進階教授的透視、色彩、光影及草稿四格構圖的運用，另有很實用的小技巧、動畫製作、結合照片、筆刷設定等，都是我過去看過許多國外影片也沒辦法很全面學習到的，能夠一口氣了解到這些真的很過癮，覺得是很超值的投資，尤其諾米老師一點也不藏私，非常感謝您大方的規劃這個課程，也期待老師推出更多的繪畫構圖課程，謝謝！"
A48,5,新手友善的入門課程,深入淺出的講解，從最基本的軟體操作到打光上色等繪圖技巧，不僅對新手友善，像我接觸了電繪一段時間也報名了這堂課，重新認識了一些以前自學懵懂的繪畫技巧，是很實在的一堂課👍
A48,5,Procreate 入門者適合,適合初學者且獲益良多，感謝老師。
A48,5,實用  推薦~,喜歡一些隱藏技巧  實用又方便  透視非常重要   謝謝老師~
A48,5,詳細的解說與實用的技巧,"覺得非常實用的一堂課，
老師的講解非常詳細，口條也很清楚👍👍
希望能藉由不斷的練習提升我的插畫技能😆
謝謝這門課程的開設！"
A48,5,不會後悔的投資👍👍,原本糾結於只是想學Procreate軟體操作，有需要再買這堂課嗎？不過看大家的評價還是咬牙買了下去，結果一口氣就把課程看完了！（看了會停不下來XD）在軟體操作、色彩打光與透視構圖都重點教學獲益良多，相信好好練習會有進步的，如果有預算很推薦可以投資下去～
A48,5,讓新手不再迷路的內容,"上完課才發現還有好多功能沒有使用到
甚至沒有發現它的存在！！
原來很多功能可以更迅速的達到效果
上完課後超認真在專研每一個功能
希望未來可以越來越進步！"
A48,5,課程清楚實用，初學上手容易,課程一開始用攝影方式，可以清楚看到手勢及操作，對剛入手的初學者十分有幫助。單元安排幾乎都涵蓋了初學者需要的知識，第四單元的動畫及結合照片，提供創作多元方式，非常實用！之前也一併購買＂畫圖不帶尺，輕鬆學會透視畫建築！＂課程，真的是買對了，有手繪觀念實作，電繪時也才能知道如何加細節、如何畫透視及布局，能讓自己創作能力更進步！當然想要再精進，還得再靠自己多複習、廣收資訊、持續練習，或者請諾米老師再開進階課程？諾米老師親切靦腆的微笑，讓我也跟著快樂地學習。小建議：＂3-3增加畫面細節各種的小技巧＂中，因為是在暗面及細節做變化，所以有點看不清楚，或許可以放對照圖或用對比明顯的顔色暫時做示範。
A48,5,五星好課,課程內容豐富完整，教學淺顯易懂，老師手把手帶著學習，讓初學者快速上手學會關鍵鍵技巧！
A48,5,學習到光影的處理方式,學習到光影的處理方式
A48,5,好評教學,老師解說得很詳細，內容很易懂，讓我學會很多新東西
A48,5,初次電繪就上手,"教學很易懂～
學玩課程有從電繪幼幼班進階成繪圈大觸的感覺😏😏，讚啦～～"
A48,5,五星吹捧～～～,"諾大的上課內容對於我這個新手相當有幫助
好久以前就因為其他KOL的推薦下購買precreat,但對於連ps都沒學過門外漢而言，實在是太困難了！
在諾大手把手的教學下，現在終於可以開始畫一幅圖了！"
A48,5,推推推,很棒的課程，大大縮短入門學習的時間，也學到很實用的繪圖竅門
A48,5,棒棒,因為工作需求自身入手了一台ipad pro，雖然我不太會畫畫，但既然已經有了工具，就抱著試試看的心情參加了課程，謝謝Numi老師的教學，真的是受用無窮!
A48,5,課程內容豐富,"手勢、功能都介紹得很清楚，對從沒接觸過procreate的我很有幫助!
還有介紹畫圖技巧、逐格動畫製作等，課程內容豐富"
A48,5,贊贊,"完成了課程，原來還有那麼多自己不懂的。
慢慢的也讓自己懂得如何更完整自己的作品。"
A48,5,很棒的課程,課程深入淺出，學習如何使用procreate以及光影處理的技巧，超讚！
A48,5,簡單明瞭,"上完課知道許多技巧，自己摸索花費許多時間且知道的也不比上課來的多
很有幫助的一堂課"
A48,5,很棒的課程,之前完全沒碰過procreate ，老師教得很淺顯易懂！很適合新手～
A48,5,優質課程推薦大家來上課!,"詳細教學讓我學到很多
但是因為時間關係
可能之後還要靜下來好好再看一遍!"
A48,5,推推推,謝謝老師很用心 也很仔細的說明 
A48,5,推推推,"課程中學習到運用透視+光影, 讓畫面更豐富
畫出來終於不再是平平扁扁的作品啦~
想讓作品昇華的朋友們 別猶豫了 !! 課程買下去就對了"
A48,5,很棒,"課程的內容豐富，不僅僅是介紹了技巧。也有介紹到其他的介面說明。
跟著老師一步一步的話，感覺整個畫面都有了溫度。
謝謝老師"
A48,5,清楚易懂,課程清楚易懂，技法觀念好掌握
A48,5,收穫精彩,讓我學到如何使用平板！
A48,5,很棒,"謝謝老師很用心 也很仔細的說明  讓我茅塞頓開  也學習到很多   很喜歡老師的課
謝謝"
A48,5,procreate初心必學,老師由淺入深講解使用技巧，令初學者更易上手。學畫入門必學！👍🏻
A48,5,非常適合第一次接觸procreate的新手,第一次使用難免會遇到很多隱藏功能找不到的問題與一些繪畫軟體技巧的使用，課程內都有很詳細的說明不同的使用方法，多練習後真的會比較好上手
A48,5,淺顯易懂，入門學習的好課程～ ,淺顯易懂，入門學習的好課程～ 
A48,5,學到很實用的繪畫技巧,很棒!學到很實用的繪畫技巧!
A48,5,簡單易懂又實用,"教學深入淺出，每個人都可以照著做一次，很適合新手
就算是已經接觸過procreate的人也能從中學到不少新知
推薦給大家"
A49,5,深入淺出的紮實甜點課,解說仔細，讓人很有臨場感、真實感，也有很多有趣實用小知識
A49,5,謝謝菓實日超不藏私的分享教學！,"要不是太喜歡菓實日的台味法式甜點，我大概一輩子都懶得在家烘焙甜點～

謝謝老師把眾多經典人氣品項都無私地傳授給我們，不怕被別人學走影響銷量！課程竟然還包括我一直錯過的夢幻品項—醬油可麗露！剛好我收集了好幾瓶超棒的古法純釀黑豆醬油，都想拿來試一輪！

線上課程讓我在家就可以無限反覆觀看學習，而且老師的長相和說話方式都好溫柔療癒，光是純收看不動手也很享受呢（誤"
A49,5,感謝老師無私開課,線上課程較實體便宜，一次可以學到好多品項，而且隨時隨地能夠不現次數覆習，老師的甜點有特色又好吃，超棒的！
A49,1,標示錯誤不嚴謹,"可麗露有口味的食譜少了麵粉份量
查逐字稿也沒有
看了學生問答才看到原味粉量
但原味跟口味份量不見得一樣...
針對這部分也沒有回答
看了同學詢問的酒份量竟然也是錯的
這樣如果沒看問答不就完全一團亂...
目前只做了可麗露但覺得整個很不嚴謹...
也不好吃
醬油口味做了一爐普遍評價都說很詭異...
原本很期待
但因為這些狀況對其他品項也沒什麼信心

覺得有雷到"
A49,5,以深入淺出的方式介紹甜點製作,謝謝主講人將製作甜點以條理分明的方式敘述，搭配清楚的影片更可以讓我很快的進入狀況，期待我可以做出更多好吃的甜點。
