courseId,rating,feedbackTopic,feedback
A123,5,醍醐灌頂,"由淺入深
循序漸進

以前聽別的課程
總覺得跳過一些概念
接不上

例如
攻擊方向的選擇
很好理解"
A123,5,圍棋,清楚詳細。
A123,5,很棒的課程,"對圍棋新手來說是很棒的入門課程
我也要成為棋靈王~~ ^____^"
A123,5,圍棋,"課程解說詳細，內容淺顯易懂

"
A123,5,超讚,老師的講解清楚，讓我從完全不會下棋到可以下棋，蠻有成就感的，謝謝老師。
A123,5,有變厲害,"上了這堂課後 發現真的變強許多 很值得!
"
A123,5,很棒！真的學會下圍棋了！,沒什麼邏輯能力的我在老師的引導下真的學會下圍棋了！很推薦此課程！
A123,5,有趣的課程,"把複雜的東西有條理的解釋,是不錯的入門教材"
A123,5,深入淺出的好老師,我對圍棋原本一點也不懂，這個課程對我很有幫助！
A123,5,很容易懂,很適合初學者，也容易懂。
A123,5,教學淺顯易懂,讓剛入門的也能聽懂，魔法圍棋學院也是個很好的輔助工具
A123,5,一生必學的圍棋課—入門變達人,很有趣，尤其是那些故事。
A123,5,更容易瞭解圍棋術語,老師解釋清楚容易瞭解
A123,5,深入淺出的帶領初學者,以有趣方法帶領初學者，實為豐富課程，謝謝。
A123,5,"生動, 適合初學者",適合初學者
A123,5,課程內容有趣又扎實,課程製作非常用心，獲益良多！
A123,5,適合初學者入門,"很扎實的圍棋入門教學, 一些定石的講解也很清晰易懂, 魔法圍棋也很適合當練習教材"
A123,5,適合初學者扎實的內容,"從小到大沒搞清楚圍棋過，上了這堂課才發現原來圍棋並不難。
老師的講解很清楚，對初學者來說幫助很大，隨著老師的步驟說明，配合老師提供的遊戲實戰演練，真的建立起對圍棋的自信也加深了樂趣～"
A123,5,很棒的課程,課程活潑生動，適合初學者入門圍棋
A123,5,生動的解說＋有趣的闖關遊戲,"非常用心的製造動畫，孩子看的很開心。。
老師也很用心解說，讓本來很深奧的圍棋世界變得淺顯易懂。。
再加上有趣的闖關遊戲。。孩子們很快上手，一玩再玩。。真的很棒"
A123,5,一生必學的圍棋課,很棒
A123,5,沒想到圍棋這麼有趣,很想學圍棋卻，不知道從哪裡著手，沒想到在網路上看到這個資訊，馬上購入課程，第一天開始上課再搭配魔法圍棋學院的闖關遊戲，覺得非常有趣，老師講解的非常棒！就像老師說的下圍棋跟追劇一樣好玩^_^
A123,5,課程實用,課程淺顯易懂，很適合初學者，讓我對圍棋有進一步認識，感謝老師開設此課程，受益良多，未來靠多練習讓自己來進步！
A123,5,老師很漂亮～哈哈哈😄,"棋靈王分析很棒❤️
AI 很棒"
A123,5,課程教材適中,內容活潑生動，可以勾起學習慾，課程編排難度適中觸進學習，這是一堂很好的課程，希望能多多開課。
A123,5,內容十分的充實有趣,"1.課程編排由淺入深
2.課前搭配小動畫，讓小孩很有帶入感
3.課後補充圍棋小知識很棒"
A123,5,課程是一盞引路燈,當你對圍棋有興趣，但對於初學階段不知從何學起的話，課程可以讓你離開黑洞，看見前面的棋海
A123,5,很棒,講解清楚 而且好吸收
A123,5,課程很有趣，小朋友學的很開心,好課程值得推薦
A124,5,親切又實用的課程,對於想要更往上一層學習的 UI UX 設計師來說，是很棒的課程，可以學習到更有框架以及脈絡的做事方法，不僅可以讓自己的設計決策更具有說服力，也能協助自己或團隊做更深一層的思考，在每個框架理論介紹後，Cindy 老師還會附上幾個幫助理解的例子，讓整個概念可以更清晰，真的很推薦想更了解商業分析或是產品思維的人來上課！
A124,5,產品 x 創新 課程評價,"講師在課程中所宣導是創新的「心法」，而非速成的破解招式，
藉由提出在專注「問題」的方式，不拘泥於傳統陷入「解法」思維，來改善真正的問題!
透過一系列的創新案例，剌激學員在創新議題上的不同可能性，
最後以增加功能/減少功能/拆解模組化/轉移價值 四個大方向歸類在產品策略上可切入的思考點!

創新是門抽象的課程，尤其在不同應用領域更是難以照本宣科的完全照抄! 
因此講師著重於觀念上的說明，提供學員在思考上需擺脫舊框架的一種方式
並簡述大眾心理在產品的要求，開發者需清楚明確了解產品的定位，方能有所突破!

個人認為可以每隔一段時間，再重新回頭看課程的內容，應該會有不同的感悟體驗!
整體而言，是一門內容完整，值得一再回味的課程! "
A124,5,架構清晰完整,感謝老師的分享，除了重新了解了，產品真正的意涵，更是帶領我重新思考我們為什麼要設計！
A124,5,內容扎實，雖都以大方向為主，但有許多關鍵字可依個人需求自行選擇精進!,已全程上完兩輪後再來補評價!因畢業後都在傳產做1人設計，努力想找尋幫助公司轉型機會，這堂課各個面向面面俱到，獲益良多!
A124,5,產品 x 創新：從需求洞察到產品策略,非常扎實的內容，將艱澀難懂的概念拆成數個步驟釐清，對於公司內部評估產品及市場有很大的幫助
A124,5,UX於產品實用例子,因為本身是UX Researcher，在工作中時常面臨需要將使用者經驗研究結果應用於產品上，為產品創造機會點，然後如何衡量市場與產品的面向，是非常重要的課題，因此看到這堂課就覺得一定會受益良多，上完課後也覺得點出很多思考的面向！受益良多！
A124,5,超推,"老師每堂課都是重點中的重點 是教怎麼捕魚 而不是給魚
超推的一堂課"
A124,5,課程內容非常超值，培養很多商業思維,"期間雖然上架等候許久，但我真心覺得內容非常超值，
我本身是一位使用者研究小白，雖然看過「創新的用途理論」但有看一直沒有懂，
有時候實際思考創新，還是離不開問題框架而非使用者思維。
因此執行用戶研究時也遇到很多的困難點。QQ
但這堂課老師非常有架構，從何為創新切入到市場角度，
緊接著問題核心的確認到使用著需求的釐清，很少課程能把脈絡說明的如此完整，
最後一堂課的產品設計做了很好的收尾，
對於創新與產品價值、顧客關係，有了更豐富的知識架構，
除此之外，課程老師提供非常多的案例分析，
不會只有知識框架，可以感受得出來非常用心準備，
很值得反覆收看的課程，能夠感受到有很多設計思維可以往下研究，個人覺得非常有價值！
個人推薦非常值得投資的一堂課，是我購買眾多課程中，少數全數課程都看完的內容 XD。
"
A124,5,很扎實的課程,這個課程很扎實，很多課程都會專注在產品開發的流程上面像是 Scrum 或是 Lean Startup 怎麼做，但是老師從最底層的邏輯去探討創新是什麼？產品背後的目的是什麼？到後面結合流程跟心法會讓後續再看到相關資料時更有感～～整體而言這堂課程會更專注在底層邏輯而非表面上的公式、心法或是架構，所以也會需要再網路上找相關的知識去深化講師在課堂上所提到的架構知識。大推這堂課 🔥
A124,5,架構清楚、且雖然是理論，但非常實用，很多都打破我原本認知!!,"最初對於這門課的好奇，只是出於直覺，也因為是一門理論課，還很擔心是否值得，甚至為了購買猶豫半天，但現在購買後我很確定，這門課內容就是我所需要，更有一種把自己三觀打開的感覺!!

在課程內容上面，前後內容關聯性比想像中的高，而且架構清晰，雖然非相關領域的我來說，在吸收與消化上仍需要花點時間，但越反覆觀看，越會發現內容重要性，而且...看的時候，我腦中所不斷冒出的疑問，影片下一秒很快就為你解說，實在令人驚訝，老師是我心理蛔蟲嗎?(≧▽≦)，不過這也證明，老師有相當經歷，才會如此了解我們在學習上，都會遇到的問題。

最後推薦給對於產品開發、消費者研究、以及對於產品或公司困境，找不到問題，也不知道如何解決的人(沒錯!就是說我...( ≧Д≦))"
A124,5,這堂課會成為經典！,"各種平台上很多產品相關的課程都打著「不管你是初學者、或是有經驗的工作者、又或是管理階層都適合來聽這堂課」的名號，但實際上完之後就是對於各種 TA 都只服務到部分需求，初學者一知半解、有經驗的覺得陳腔濫調。
這堂課是真正的深入淺出，以 Cindy 老師自己別樹一格的觀點，用非常具有脈絡的形式在如何做產品策略、產品探索。這是台灣的產品社群缺乏的乾貨內容。"
A124,5,課程內容真的很扎實,"感謝老師，課程內容相當扎實有收穫！
其實滿想索取投影片檔案的。"
A124,5,課程內容扎實,"等待一年多，終於完課了ＸＤ

雖然課程發布不斷的延後，但是其並不代表課程的內容就有缺陷，
對我來說每堂課的內容都非常扎實，
感覺的出來講師花了很多心力，想把自己的邏輯脈絡透過影片帶給大家。

部分影片的內容確實帶給我很多的反思，
雖然等待了一年多才把影片完成，但以學習的角度來看這門課程還是很有幫助的。"
A124,2,2顆星無法再多,"優點 : 課程內容適合產品人學習，重新定義""創新""的名詞，從使用者、產品和市場三個面向多方思考，課程內容舉出耳熟能詳的品牌當作例子來探索，算是市場上少見的思考與觀念傳達的課程類型。缺點 : 無論何種原因，老師一直嚴重有課程逾期的現象，造成消費者時間上的損失和信用不良 ; 另外課程簡報只提供第1章節，整體與其它老師課程相比，該堂課程售價算中高價位，不免覺得Cindy老師是否用心不足和準備不齊全。以上評價內容無法給予滿分，2顆星無法再多。"
A124,5,內容值得一聽再聽!,認真覺得老師準備的內容超好，既見樹又見林，老師也會在課堂內，穿插其他堂課，當作複習~期待老師之後釋出的課程!!!
A124,-1,,
A124,5,老師深入淺出的解說，非常容易理解，很值得一聽。,本身是資深的行銷人，目前聽了第一章。我覺得老師深入淺出的解說，非常容易理解。同時老師也重新整理了創新的脈絡與發表自己的想法，結合現在大家耳熟能詳的例子，能讓人重新思考目前自己手上的產品或品牌等商業模式與價值，很值得一聽。
A124,5,理論跟實務並重,內容豐富多元。不只能運用在工作場域，也能運用在日常生活的策略。
A125,5,剛起步的社會人值得擁有的財務知識,作為正準備累積資產的年輕人，擁有這堂課給予的知識，讓我對未來的想法更開闊。
A125,5,很實用的課程，內容專業,老師對於資產配置的觀念 & 財務目標的規劃講解的邏輯很清楚，很容易吸收
A125,5,很實用的課程,老師用深入淺出的方式，介紹投資的觀念，很實用的課程
A125,5,很棒的課程,對於理財入門的重點觀念很容易吸收不枯燥難懂~可以用excel檔隨時檢視自己的資產配置，雖基礎但對自己的理財方向更明確!
A125,5,感謝老師,"感謝老師開立這堂課程，
讓我能多了解投資理財相關知識"
A125,5,一堂課讓退休有了具體明確的目標,"沒有花俏的內容，設定""合理""的目標，並搭配數據計算推估，讓原本漂浮散亂的理財想法能落地。"
A125,5,非常推薦的課程!,"本課程教授的投資理財觀念非常實用!
認真學習本課程能對未來的財務規劃建立初步的架構，
接下來需要做的就是堅定的執行理財規畫。
謝謝伯達老師，希望未來可以真的達成財務目標。
"
A125,5,覺得很棒,"老師講解觀念的部分很清楚也很仔細
最後帶出簡單的實作方式
而上完課就需要靠自己執行了"
A125,5,適合投資初學者,"從財務目標規劃開始著手試算，才意識到買房買車結婚的年齡對於財務規劃有著巨大的影響
在資產配置的單元中可以學到很多種投資工具
也讓我有機會省思未來的財務規劃
另外也嘗試將REITs加入美股投資組合
覺得未來還可以再多看個幾次！"
A125,5,開始投資理財的第一堂課,可以了解為甚麼要理財、建立正確的觀念，並且快速了解理財的常見工具
A125,5,good,很適合理財新手的入門課程
A125,5,很棒的課程,課程內容淺顯易懂，很適合投資新手建立觀念。
A125,5,適合初學者,清楚講解許多金融商品的入們知識，推薦給初學者。
A125,5,課程很棒！,"課程內容很棒
我從投資小白變成懂一點點了
謝謝王伯達老師

只是感覺在這樣的大環境中，大多數人的財務前景不怎麼光明
希望我也可以像少數人一樣讓自己越來越好

謝謝老師謝謝同學"
A125,4,由淺入深受益良多,很適合理財小白收看～用淺顯易動的方式傳遞理財基本概念！
A125,5,充實，謝謝老師,"內容豐富多元
搭配實例講解更容易明白
謝謝老師讓我對未來的財務規劃有了方向"
A125,5,推薦新手投資可以看看,非常實用的課程，特別是第一章的課程，沒有仔細的去算過，真的不曉得自己在幾歲的時候做出怎樣的重大財務規劃(買房、買車)會影響到自己退休後的生活。然後再講到要達到退休的目標，你其實不需要過高的報酬，並且透過ETF與分散投資即可達到較高的成功率。不過後續真正困難的是自己對投資組合的比重調整，如果有機會的話，希望可以出更詳細的課程。
A125,5,剛開始投資理財的人來聽,老師講解了很多投資面向，如股票、債券、加密貨幣等，如果您是剛準備投資理財，這些可以提供很多的基礎知識哦！
A125,5,由淺入深的課程，人人適合學習,感謝老師提供這麼完整的教材內容，讓我這個投資小白也能夠看懂聽懂，這課程一點都不無聊，不只能無腦操作，產生興趣後也能夠再深入研究，大大簡化投資的複雜度。特別建議高中畢業都該學的投資理財課!
A125,5,很完整的課程,覺得課程規劃的很好，可以對財務規劃也很完整的了解。覺得未來還可以再複習一次！
A125,5,講解清晰，可以立即操作！,"從對理財規劃全然不懂到可以動手做，
按照課程流程，已經開好帳戶，
接下來就要去試試看～"
A125,5,淺顯易懂、獲益良多！！,"在Hahow買過幾堂課，但第一次想浮出水面留言。因為老師的教材真的很棒很嚴謹，最重要的是用新手小白也聽得懂的話講解，也將每種投資工具優劣並陳，讓學員獲得足夠的能力依照自己的需求自行判斷。

真的大推！！"
A125,5,人人都適合上的一堂資產配置課程.,"一年多前對沒有投資經驗的我來說,這堂課真是深入而淺出.學習到了很多正確的理財及資產配置觀念.
每個人對於資產配置的時間本就應該是越早越好.現在重複習了第二次的課程. 更是激發出更多的想法與觀念.
上這一堂課我的收穫很大. "
A125,5,人生財務規劃，從此清楚明瞭。,"課程內容 ,清楚完整.
教材檔案, 非常實用.
推薦給還沒有財務規劃的學員。"
A125,5,"很棒的課程,推薦給大家","很棒的課程,推薦給大家"
A125,5,很適合入門財務規劃的一堂課,老師口條非常好，課程內容豐富，讓我釐清一些基本觀念且拓展更多以前所不知道的方法，對於自己未來財務規劃很有實質上的幫助！
A125,5,很棒的課程,很充實的資產配置課程，非常棒
A125,5,詳細全面,很詳細很全面即便完全沒有觀念也能初步建立財務規劃觀念
A125,5,很棒的一堂投資入門課,從知道到做到的過程需要決心，更需要“開始”，從這裡開始投資旅程是很好的機會！
A125,5,投資小白的最佳入門課,對投資毫無概念的人，上完課能有全面概括的了解，無論是幾歲才接觸投資，都可以找到適合自己的方式，也不會被投資推銷員牽著鼻子走。感謝這個課程，希望能再繼續推出系列課程，謝謝。
A125,5,講解詳細,第一次接觸到效率前緣的概念，講解詳細
A125,5,適合新手小白,"了解到資產配置是目標導向
為什麼各個投資工具都需要瞭解
股債配置下，可以成為讓人安心的資產配置
很推薦剛接觸財務規劃的人來學習"
A125,5,物超所值,"投資理財的三大哉問: 買甚麼?買多少?何時買?
講師都在這課堂中用非常簡潔清晰的方式跟學員說，內容物超所值。"
A125,5,對於財務規劃新手很實用,"了解到資產配置的真意
以及很多的知識原來都不是自己想的這麼簡單
以前只覺得債券賺得很少為何要投資
想不到在股債配置下，可以成為讓人安心的資產配置
很推薦剛接觸財務規劃的人來學習"
A125,5,學習到如何配置自己資產,這門課真的很不錯，可以學習到資產該如何配置以至於將來退休的時候不會那麼煩惱害怕，讓自己可以有效的配置自己資產
A125,5,理論與實務兼具，作業的表格更是人生縮影,以前投資、理財的書看了一些，覺得指數話是不錯的方式，直到去年才真的開戶投資美股，沒有大賺，但是至少接觸市場，最可惜的就是沒有參與加密貨幣浪潮。今年上了本課程，終於了解除了投入市場可以很簡單，就算理財目標的不同，還是要持續投入市場，能夠做的還是專注本業與延後單筆大額支出（如買車、買房），才能讓投資獲得的金額持續增加，退休時淪為下流老人
A125,5,基於數據分析提供合理的財務規劃課程,在財務規劃上給予非常詳盡的概念解說與操作方式，雖然標的是以美國股市為主，但仍學到很多知識，也讓我可以開始嘗試操作，謝謝老師。
A125,5,一生受用的理財課程,這堂課程提供資產配置的目的及觀念，有試算表讓我們了解自己的財務狀況與設定自己的目標。同時也清楚地講解了常用的各項投資標的，一步步帶領我們往自己設定的財務目標邁進；另外，不管是什麼時候接觸到這堂課程的同學，只要提出問題，老師都會詳細地解說，可以不斷地跟老師進行討論，是一堂值得反覆複習的課程。
A125,5,評價,"內容講解清楚
老師都會回答問題與改作業，非常認真。"
A125,5,受用一生的課程,"很可惜我接觸這方面的課程算晚了,雖然投資生涯不短,但投資觀念一直到了上過這堂課,整個規畫與目標的脈落才變得比較清晰
不管你現在落在人生的那個階段, 這堂課百分之一百都能幫助得到你 "
A125,5,一堂一生受用的理財課程,謝謝老師讓帶領我們提早開始對未來的財務規劃，尤其印象最深刻的是在填寫財務規劃目標試算表時，釐清每個時段所要花費的項目，是一門直得投資的課程！
A125,5,推薦初心者必上的一堂基礎課,"因為之前有上過理財類的課，所以募資時不是很興趣，怕又是已經知道的知識匯整，但因為莫名覺得老師有種冷面笑匠的喜感，就還是點下去(喂!
實際上來說，課程的含金量也確實不算高(對已有實操或上過理財相關類課程經驗的人而言)，但老師把基礎講得很清楚，有些名詞雖然以前在別處聽過，但不是很了解，聽了老師的解說才知道，為什麼其他老師說:○○要注意因為可能有XX風險，知道結論，但不明白○○和XX之間的因果關係。這堂課讓我更加明白，為什麼老師們會這樣判讀與建議。
更重要的是，雖然我是募資時就購課，但卻是上架後一年才回來上課，但老師還是針對我的作業給予不只一次的回覆與解說，代表老師仍有在關注後面才來上課的學員! "
A125,5,大推！,不同於坊間的投資作品，這是一套概念完整的理財課程，對於像我這種想規劃自己財務，卻又不知如何著手的人而言，是很好、很有助益的入門課。
A125,5,建議新手投資前，先了解資產配置的目的,"本人是小資族，因為看富爸爸窮爸爸，認為只靠銀行定存是不對的，所以也去上課學投資。包含股票、基金、選擇權。但結果總是慘陪收場。身邊的人也總是告訴我投資是騙局，不要碰。所以我也死心了。
（但...為什麼還是有很多人靠投資賺到錢？）心中的疑問不減，直到認識這堂課。

這堂課有個單元是資產配置和投資有什麼不一樣？引起了我的興趣。猶豫再三，還是買課跟老師學習。結果非常棒的，我找到過去我在投資時會遇到的迷思。1.投資報酬越高越好 2.房地產可以收租又可以轉賣，是最棒的投資 3.買股票只要買穩定的公司，漲的時候賣，跌的時候不管它就好。

回過頭來看富爸爸窮爸爸，當時看完書後我去找現金流遊戲來玩。遇到一些謬誤老師，告訴我們有錢要購買資產，賺取被動收入。大錢投資房地產，小錢投資高風險商品。
現在看來，不但賠了大筆學費，也賠了我最能配置資產的時間。

真心期望新手在投資前能好好了解資產配置的目的。以免被外面的‘’大師‘’吃掉你的資產。"
A125,5,長期投資明燈！,我對資產配置或被動投資已經有一定的認識，所以一直沒有來上這門課程，後來還是來上了🤣，結果發現這堂課出乎意料，觀念上、邏輯上都很完整，資料也是非常的清晰完整，這些投資觀念、內容就算再過個10.20年都不會不適用！強烈推薦！
A125,5,五星評價,本來沒有任何投資的概念，上完這堂課了解了資產配置的重要性，這堂課我覺得很適合入門給準備要投資的人
A125,5,觀念清楚,"觀念上的建構循序漸進
有提供試算表可以依照自己的狀況改變數據進行試算
"
A125,5,學會配置自己資產好課程,"老師將""目標導向的資產配置""概念教給大家，讓我對理財以及自己的人生規劃有了更明確的方向；在身旁親友們都積極說投資理財很重要，但不是很清楚什麼意思，而老師直接用實際例子一步步算給你看，非常實用。所以非常推薦剛入門想學投資理財的人，先了解資產配置的目的是什麼。"
A125,5,動盪時代的資產配置：王伯達人生財務規劃學,非常實用的課程~
A125,4,心得,"依照自己的需求與情況來規劃自己的投資方式，順便檢視自己的財務狀況。很中肯的建議!
"
A125,5,推薦！,推薦開始要做任何投資前都要先上這門課，老師口條邏輯清晰，上課講的內容很明確易懂。跟著課程提供的試算表算可以了解自己未來的財務規劃、現金流，以及後續如何長期穩健地做多元的資產配置，達到合理的財務目標（而不是在股市中無邏輯的短線殺進殺出，賺了小錢但卻無法持續）。問問題老師也會清晰明確的答覆，推薦！
A125,5,非常推!愈早學習愈好!,感謝老師的指導與分享!能再早5-10年看到就更棒了，還是很開心能夠遇到，學習只是開始，開始行動才是根本!
A125,5,人生財務規劃的一盞明燈,非常實用的課程內容，財務規畫應該也是每個人都會需要面對的人生課題，新手上路在這裡學到很多觀念與實作，超級推薦這堂課程！
A125,5,別再逃避理財對自己人生的重要性! ,"自己一直沒真正搞清楚何謂理財對人生的重要性! 直到下定決心購買王老師的課程, 才轉開我之前對於理財的偏見與一知半解, 也因此錯過了年輕最佳的黃金時間, 錯過了""複利""這個最重要的事情! 強烈推薦此課!! 上了才知道你錯過了甚麼!! 上完此課就能拿回人生的主導權!! 再次感謝hahow & 王伯達老師!!"
A125,5,動盪時代的資產配置：王伯達人生財務規劃學,"老師上得非常好！非常適合理財初學者的一堂課
內容難易適中，不會太困難到覺得興趣缺缺，同時也學到了不少知識與操作
能有效幫助建立理財基本概念，並且實際踏出理財第一步
非常推薦這門課！"
A125,5,很讚,"目前上到唯一一堂都是人話，四兩撥千斤帶出很多重要觀念的課程，大推身旁所有人都來上，絕對很值得！
（每堂課尾段會有回顧，真的很照顧金魚腦的學生）
課程中的問題老師也會認真回覆＆作業也會認真看，大推！！

會讓自己對於人生的財務從一團焦慮中找出具體焦慮的方向 XD"
A125,5,資產配置不是有錢人才需要考量的事,"資產配置？我還沒有錢到需要想這種事。
課程名稱讓我產生的第一個想法就是這樣。花了兩天看完課程後發現，每個嚐試想理財，但也許還有點迷茫的人都適合本課程。
課程一開始的表格做完，也能讓人好好思一下人生，要怎麼整理才不會落入負債的局面。(話說我的表格一開始從65歲後都是負數，嚇得我想喝酒壓壓驚呀~)
不一定口袋裡要有錢，只要有工作能力，錢隨時都能慢慢累積的。我覺得這些課程的內容，在努力賺錢累積財富的過程中，會很人心思清明平穩許多。"
A125,5,受益良多,初學者也易懂的課程內容，且可依照自己的需求與情況來規劃自己的投資方式，檢視自己的財務狀況，大推！
A125,5,學到超多,  更確定單身才能邁向財富自由
A125,5,投資新手到老鳥都值得收藏的課程,"課程沒有太艱深的總體經濟理論推導，而是運用生活化的案例來歸納出適合各種人、各種需求的財務配置。
越早完成這門課程，等於距離達成的財務目標更進一步。課程內容適合剛出社會/資金不多的年輕人、或擁有一定財富的社會老鳥。
很慶幸在動盪的時代買入這堂課程。"
A125,5,動盪時代的資產配置：王伯達人生財務規劃學,非常好
A125,5,名符其實的一門課,"幫助了個人的財務思考
比較有信心對未來做一些規劃
也修正了一些投資的想法    將目標朝向減少波動  穩定財產成長的方向"
A125,5,優良財務規劃課程，適合投資小白,因為身邊都沒有會做財務規劃的前輩可以學習，且比較多朋友都是豪賭型的進入股票市場，並不符合我對未來投資的期待。這堂課對我來說真的是非常棒的初學課程，雖然實作一定有差距，但是還是很感謝老師提供完善課程內容且中立投資建議給我，也很推薦對於未來有長遠規劃的學員先修習這門課程~
A125,5,很棒,真希望10年前就能看到這門課
A125,5,概念清楚、節奏合適、入門容易上手,"概念講述得很清楚、舉例清晰，也很貼心的提供範例實作～
可以幫助沒有頭緒的初學者快速的找到方向與目標！
"
A125,5,概念清楚易懂,課程內容很基本的觀念架構講解清楚易懂
A125,5,有個目標規畫人生不至於太迷茫,"內容專業，沒有賣弄專有名詞，簡單好懂！
適合覺得未來還很長不知從哪裡著手規劃的人，畢竟時間也是一晃眼就過去了，卻發現自己還在原地的窘境"
A125,5,上完課收穫不少,課程內容確實用一個人一生的角度去幫學員計算人生各階段的財務規劃，可以用 excel 幫大家調整各情況的調整
A125,5,深入淺出，循序漸進的課程內容規畫,課程內容和章節的規畫編排，讓我可以較清楚的理解資產配置、理財投資、退休規畫之間的關聯。
A125,5,具體實用！獲益良多！,感謝用心編輯教課~
A125,5,完整且清楚的架構,身為一個經驗較長的投資者，在這堂課程看到了王老師清楚且搭配回測數字，相當具有說服力的說明合理的配置方式，真的是很棒的課程，建議必須要聽三四次以上才能完整吸收。
A125,5,真希望畢業的時候就看過這門課,對於資產配置有完整的解說，真希望畢業前就看過這門課
A125,5,對於人生財務的整體規劃受益良多,從這門課程，深深理解到資產配置的重要性，實在是非常有幫助！
A125,5,觀念闡述清楚,完成說明觀念，很棒的一門課程，適合想系統性學習資產配置觀念的人。
A125,5,淺顯易懂的財務配置規劃,"從美元圈套就注意到作者王老師，這本書讓完全不是本科的我也能了解美元對亞洲各國的影響力。
訂閱了這個課程，也是一樣讓不懂這些的我，對人生財務規劃有了更進一步認識，當然～上完課後只是一個起點的開始，唯有學習知道的更多並實際運用，才能對自己的財務輪廓越來越清晰，也才有危機意識去了解目前的安逸舒適會讓自己對未來財務的產生錯覺，進而去及早調整自己的花費及資產配置。
在這邊很推薦給目前有了穩定收入，卻不知道該怎麼進一步去做未來的財務規劃及資產配置的人，相信上完課後都會有蠻多收穫的。"
A125,5,用心的內容,無限大的CP值
A125,5,課程內容滿好的,其實很多內容在很多地方很片段的都聽過，這邊有一個完整整理的基礎很實用
A125,5,受益良多,鉅細彌遺的講解，讓我從財產規劃小白能知道該怎麼開始投資
A125,5,終於對各種投資工具有了整體性的認識,雖然現在理財資訊非常充份，但是大多是偏重股票，而且資訊零散，沒有驗證的方式。上完這堂課，我終於知道理財應該如何規劃，非常推荐給每一個人！
A125,5,理財小白必須懂，儲蓄、理財、投資三個階段，懂得資產配置才能為未來做打算,針對市面上許多投資工具和理念，以歷史數據回顧呈現哪些有理、哪些是迷思，並且為不同階段的工作者指出行動方向，是非常適合新手、初級玩家的課程。
A125,5,投資理財的正確觀念,"完全說明了投資理財的核心觀念，先理財再投資，設定目標，嚴守紀律；
資產配置就是重劍無鋒，大巧不工~"
A125,5,有了目標才有方向,很清楚的解釋了資產配置的邏輯跟做法，認真覺得根本應該放在國民義務教育
A125,5,很值得！非常有系統性跟邏輯論述強大的被動投資理財課~,這堂課講者邏輯清晰、陳述有條理、深入淺出，很值得花時間好好看完。自己本身有在買賣個股，也積極涉獵投資理財的領域，雖接觸時間不算長，但相關書籍也是看了有相當數量，這堂課是少數能陳述的如此完整跟有系統的~  謝謝講者及其團隊的用心，謝謝。（王伯達先生的書也很好看，看完會覺得變聰明~ 即便是幾年前的著作了，還是大力推薦！）
A125,5,淺顯易懂的個人財務規劃課程！,老師講解的很用心，讓一般小資族也能快速掌握理財概念，執行資產配置，實現個人的人生財務規劃
A125,5,非常感謝老師有系統的理財教學,老師的觀點和說明對投資新手相當實用，很多書上看不到知識，幫助到我對理財及自己財務上規畫的盲點；真心推薦這門課。
A125,5,推推推～很棒的長期財務規劃課程,很棒的長期財務規劃課程
A125,5,五星大推,"課程內容簡單易懂，而且很有系統
以前就有開好戶頭 但一直覺得沒做好功課不敢執行
上完課後比較知道該如何規劃了
感謝這堂課~~"
A125,5,務實的內容,一直以來都不曉得該用什麼心態面對投資理財，這堂課教了我如何建立適合自己的計畫
A125,5,人生財務規劃,感謝老師，給了投資新手，很好的認知教學，就是投資自己。要清楚了解自己的財務狀況並且規劃好自己的未來目標，而投資與分配只是做適當的調整，而不是投機的想要致富，而迷失其中。
A125,5,一定會推薦給親朋好友👍,非常幸運能在第一次投資理財的課程就上了這門課，課程內容深入淺出，具有完整系統性的一門課，就像老師最後那個叮嚀，上完這門課不是結束，而是開始。藉由以終為始的核心，顯現資產配置的重要性與價值，讓人生的財務規劃有正確的方向與目標，受用一生。謝謝老師。
A125,5,王伯達人生財務規劃學,課程脈絡清楚、深入淺出，建立理財基本的完整架構，老師的建議具體、中肯、專業，是一堂非常棒的課程。
A125,5,推薦給投資理財小白的新手捧油們～,"課程內容簡單易懂，提供現成好操作的excel來檢視自我的財務狀況，並可透過直觀的數據幫自己做花錢決策！
另外，看到老師針對同學們的作業相當用心的有給到個別建議，覺得非常受用～"
A125,5,非常受用,"真的很棒的課程，對於未來規畫的初期非常有幫助，內容也很淺顯易懂！
重點是老師對於問題都會認真地回覆，相較於其他課程老師相對非常有心！"
A125,5,五星好評,"課程內容超棒，對任何年齡階段的財務規劃、資產配置都很有幫助，所有建議也都有數據與回測的支持。
課程編排由淺入深，即使沒有金融背景也可以輕鬆吸收。
實在應該納入國民理財教育的必修呀!"
A125,5,最高價值的一筆投資,內容深度廣度兼具，實在豐富得不得了，幸好是線上課程可以重複看，不然好多不懂的，謝謝去年的自己，買了這課程！！！太值得了！
A125,5,非常受用,老師資深且專業的理財知識，讓初學者的我都能有進一步的了解金錢規劃
A125,5,第一次上投資理財相關課程,"非常感謝王老師-王伯達人生財務規劃學，對於投資新手來說，
內容非常清楚好懂，上課之前完全沒想過資產配置這件事情，
顛覆自己投資想法，不單單只是台股市場，也了解更多理財方式，
期待王老師可以拍攝進階版本!


"
A125,5,感謝王伯達老師的指導,深入淺出  感謝王伯達老師的指導 勝讀十年書!!!
